,FOM1,OFFSCORE,DEFSCORE,PFOM,SeedDiff,FTScore,ClassDiff,OPFOMDIF
128,0.346216216216,0.05,0.268818897638,0.05,0.0,-2.01962383648,0.0,-0.113309650085
129,0.734621848739,0.95,0.95,0.95,-11.0,-0.117675611955,-1.0,0.29617867535
130,0.886666666667,0.515384615385,0.702857142857,0.95,-9.0,1.25865504359,-1.0,0.0154174528049
131,0.702857142857,0.05,0.05,0.501816932247,-3.0,-0.326581730472,0.0,0.0528597645298
132,0.656231884058,0.95,0.95,0.617449556179,-11.0,-0.60056980057,0.0,0.190468766774
133,0.290819672131,0.05,0.05,0.05,15.0,-5.74516752577,1.0,-0.110874647267
134,0.390588235294,0.05,0.05,0.05,13.0,0.978787878788,2.0,-0.0283705977874
135,0.516949152542,0.05,0.05,0.198461538462,1.0,-2.47379479398,0.0,-0.063701862956
136,0.183708609272,0.05,0.05,0.173689148369,11.0,-2.11746934423,1.0,-0.12618893016
137,0.606666666667,0.05,0.05,0.106470588235,-1.0,-3.49494292305,1.0,-0.0462040131089
138,0.701666666667,0.05,0.05,0.281538461538,-5.0,-0.581482479784,0.0,-0.0278285686354
139,0.253333333333,0.95,0.95,0.733831197042,-5.0,0.617709172757,-1.0,0.0505130579696
140,0.566315789474,0.95,0.95,0.83625,-5.0,1.41851049247,0.0,0.0113552191837
141,0.195483870968,0.510791366906,0.36511627907,0.356388910369,13.0,0.264470068278,1.0,0.0655122818387
142,0.326666666667,0.487654320988,0.487654320988,0.310324448019,15.0,-0.784785391613,1.0,0.0297303816526
143,0.491935483871,0.05,0.925365853659,0.265585467855,3.0,5.45175438596,1.0,-0.0138974720876
144,0.347948717949,0.95,0.95,0.777731525873,-7.0,-1.69799104625,-1.0,0.0305026129046
145,0.503937007874,0.495867768595,0.495726495726,0.05,11.0,-0.998813734794,2.0,-0.105008144606
146,0.56027027027,0.896923076923,0.587559055118,0.647211289042,-13.0,0.268747040265,0.0,0.0368932011125
147,0.306601941748,0.05,0.05,0.05,15.0,-0.332589752527,1.0,-0.172828905651
148,0.539379844961,0.95,0.604691358025,0.833913043478,-9.0,-0.962851338379,-1.0,0.0332010420874
149,0.299459459459,0.95,0.05,0.05,7.0,1.17964285714,1.0,0.0630157602279
150,0.687008547009,0.95,0.95,0.719192005464,1.0,2.39826422372,-1.0,-0.00901262696789
151,0.563076923077,0.95,0.95,0.95,-9.0,-0.293476727786,-1.0,0.0487364329161
152,0.603529411765,0.95,0.306292134831,0.706831994761,-7.0,-1.37745441149,-1.0,0.0192235986592
153,0.95,0.05,0.508928571429,0.408515328162,1.0,-0.624743821579,0.0,-0.00529450539568
154,0.29652173913,0.05,0.05,0.280908542648,-3.0,-0.573288326543,1.0,-0.000324541035784
155,0.95,0.95,0.95,0.95,-15.0,-1.13396940546,-2.0,0.0432677451644
156,0.737522123894,0.95,0.95,0.95,-13.0,0.591569733078,-1.0,0.0533301387751
157,0.637190082645,0.05,0.34835443038,0.05,-3.0,-1.174307477,0.0,-0.0099467966158
158,0.487179487179,0.95,0.503105590062,0.95,-9.0,1.97479545543,-2.0,-0.00850608626255
159,0.380784313725,0.05,0.721935483871,0.943333333333,7.0,-1.82634358496,-1.0,-0.00922473272871
160,0.457064220183,0.05,0.213628318584,0.05,5.0,-1.97526425872,2.0,0.0251723302829
161,0.934324324324,0.95,0.415862068966,0.897305534216,-8.0,-0.684043704061,-2.0,0.30446586581
162,0.706153846154,0.95,0.95,0.628156107815,-8.0,3.06805114988,0.0,0.0391997328501
163,0.36511627907,0.05,0.05,0.226808510638,5.0,1.34258234519,1.0,0.031159378985
164,0.492857142857,0.95,0.95,0.29,-3.0,0.815137343439,1.0,0.19931233782
165,0.364,0.95,0.899365079365,0.474248002349,-3.0,0.536219235469,0.0,0.0615653433918
166,0.168863636364,0.415862068966,0.415862068966,0.222534810528,7.0,-3.32002869382,1.0,-0.0529695306189
167,0.446111111111,0.05,0.124,0.727445255474,-5.0,2.78255559004,0.0,-0.00714285714286
168,0.394683544304,0.925365853659,0.492063492063,0.730473600893,-8.0,-1.2431442111,-1.0,-0.0378437400159
169,0.613898305085,0.95,0.95,0.95,-8.0,2.05070955535,0.0,0.137403296939
170,0.0553846153846,0.495145631068,0.495145631068,0.222525512093,1.0,0.458288837397,1.0,-0.0569369879232
171,0.681353383459,0.95,0.95,0.95,-8.0,-0.650219912035,-2.0,0.0382241979567
172,0.488188976378,0.485074626866,0.485074626866,0.292878935092,-8.0,1.05605246718,1.0,0.00794138397989
173,0.05,0.95,0.95,0.492612533292,8.0,2.7295116438,0.0,0.0223121487091
174,0.604691358025,0.95,0.95,0.95,-5.0,-0.0598621823399,-1.0,0.0410775170715
175,0.320992907801,0.05,0.823909774436,0.786147962532,-1.0,-1.47897626379,-2.0,0.0190393232451
176,0.366165413534,0.05,0.05,0.05,8.0,-5.29472520702,2.0,-0.0318230019467
177,0.503184713376,0.95,0.496402877698,0.95,1.0,0.858465139372,-0.0,0.264120255242
178,0.75,0.95,0.95,0.266280991736,-11.0,0.993900181241,-0.0,-0.00473991338427
179,0.740697674419,0.95,0.513274336283,0.24696969697,3.0,-0.389016665993,-0.0,0.0427635936708
180,0.46,0.507142857143,0.492307692308,0.377213429054,-1.0,3.52789993853,0.0,-0.0159864281889
181,0.663859649123,0.95,0.829450549451,0.745454545455,-4.0,-0.371479183527,-0.0,0.0784238053686
182,0.345753424658,0.652894736842,0.652894736842,0.873643410853,-4.0,2.32044294865,0.0,0.101550640894
183,0.503759398496,0.342121212121,0.05,0.464236312389,-4.0,-2.62024836019,-0.0,0.0341628625415
184,0.362809917355,0.05,0.276953642384,0.391748461759,4.0,-4.7761944774,0.0,0.0289518171326
185,0.497206703911,0.95,0.05,0.95,2.0,-1.61040600156,-0.0,0.292487272903
186,0.602471910112,0.509933774834,0.509933774834,0.154782608696,-3.0,3.95512936078,-0.0,0.0356076996896
187,0.443516483516,0.486842105263,0.486842105263,0.598006551605,-3.0,2.24625931446,0.0,0.0503880518524
188,0.557647058824,0.512820512821,0.512820512821,0.463899963254,-5.0,-6.10635195442,0.0,0.0457288917902
189,0.778139534884,0.95,0.493243243243,0.120476190476,-3.0,2.27340671484,0.0,-0.0398002172326
190,0.209367088608,0.290819672131,0.290819672131,0.251388888889,4.0,-0.572223443062,0.0,-0.00301521045329
191,0.46275862069,0.05,0.209367088608,0.469037069826,0.0,3.18703186755,0.0,-0.0427785521903
192,0.05,0.05,0.95,0.137908496732,0.0,-3.41679517133,0.0,-0.0308048607551
193,0.534285714286,0.05,0.484536082474,0.710847457627,3.0,-1.42030567686,-1.0,0.0614751766971
194,0.696585365854,0.95,0.95,0.95,-9.0,3.14439953946,-1.0,0.0228290804256
195,0.804516129032,0.95,0.95,0.95,-15.0,3.60431886753,-1.0,0.158182993931
196,0.95,0.95,0.511904761905,0.724827586207,-11.0,-0.515829798739,-1.0,0.0607138617281
197,0.508670520231,0.95,0.509316770186,0.95,-1.0,3.40236238021,0.0,0.0440118389656
198,0.512987012987,0.585547445255,0.585547445255,0.598549617003,-11.0,0.0834681914626,0.0,0.190468766774
199,0.369387755102,0.05,0.05,0.419899025069,9.0,-2.29881011853,0.0,-0.0165746130183
200,0.511764705882,0.95,0.830247933884,0.120476190476,-5.0,-0.699357058316,0.0,0.021248885589
201,0.204444444444,0.95,0.879523809524,0.95,9.0,-1.14215207444,1.0,0.0026734835071
202,0.604096385542,0.437611940299,0.437611940299,0.381805574746,7.0,0.198027793375,1.0,0.0659667380644
203,0.508064516129,0.95,0.05,0.92,-13.0,-2.01594924535,-1.0,0.00467024912319
204,0.387741935484,0.95,0.433214285714,0.69958964368,-7.0,2.04108798032,-1.0,-0.0127800543259
205,0.05,0.05,0.120168067227,0.05,13.0,0.920102960103,1.0,0.0324354990276
206,0.248529411765,0.513698630137,0.510948905109,0.524709646001,7.0,0.375542950585,0.0,-0.000728026008735
207,0.394358974359,0.95,0.95,0.809119198154,-5.0,0.734404536862,-1.0,0.0685530182284
208,0.114210526316,0.368965517241,0.368965517241,0.369682573392,3.0,-2.62586238108,0.0,2.72715825042e-05
209,0.856213017751,0.05,0.653333333333,0.05,-1.0,-4.58747300991,0.0,0.295437612503
210,0.513333333333,0.05,0.05,0.05,9.0,-2.32212728627,2.0,-0.158588384725
211,0.482456140351,0.95,0.05,0.816291390728,-1.0,0.368452416423,-1.0,0.139436919876
212,0.270381679389,0.05,0.05,0.298495888581,15.0,0.890502555366,1.0,0.0536297886843
213,0.655714285714,0.05,0.05,0.05,5.0,-0.637528296724,2.0,-0.0808875221686
214,0.54427184466,0.95,0.05,0.166086956522,-3.0,-4.69183711884,0.0,0.0288134845902
215,0.538796992481,0.95,0.610303030303,0.95,-1.0,-0.287270942116,-2.0,0.102129986497
216,0.786511627907,0.773191489362,0.778139534884,0.773191489362,-15.0,-0.288110882159,-2.0,0.0422659900536
217,0.432727272727,0.562388059701,0.05,0.158356164384,-3.0,-1.26693212604,1.0,-0.0200603776444
218,0.485074626866,0.05,0.826956521739,0.201176470588,11.0,0.613824285887,2.0,-0.0382974058492
219,0.496062992126,0.05,0.95,0.95,-11.0,2.92445724413,-1.0,0.11572554347
220,0.389696969697,0.05,0.1496875,0.05,13.0,-0.979596622889,2.0,0.100638135467
221,0.227552447552,0.05,0.719393939394,0.517421499013,7.0,-1.45290389382,0.0,0.038717762312
222,0.384285714286,0.05,0.05,0.05,13.0,-2.98552750571,1.0,-0.0730234095424
223,0.256893203883,0.05,0.05,0.05,15.0,-1.54217468134,0.0,-0.0099241619577
224,0.138181818182,0.05,0.707619047619,0.215899290765,5.0,4.10969076478,1.0,-0.0169030169539
225,0.732,0.95,0.584137931034,0.784102564103,-8.0,0.495350464954,-1.0,-0.059870831846
226,0.728148148148,0.95,0.298904109589,0.95,-7.0,-0.531996215705,-1.0,0.0954349930933
227,0.937464788732,0.95,0.95,0.95,-8.0,-0.975360381764,-2.0,0.0229150995097
228,0.649411764706,0.95,0.95,0.211242828734,-3.0,-0.429756954321,2.0,0.139714472502
229,0.504347826087,0.347948717949,0.517857142857,0.511926001766,-8.0,2.56132075472,0.0,0.0327213532181
230,0.487603305785,0.568301886792,0.391830985915,0.485695749641,8.0,-0.564917862341,0.0,0.0192078682993
231,0.488549618321,0.617037037037,0.483606557377,0.534181641859,-1.0,1.88439004885,0.0,0.00296337643823
232,0.417124183007,0.365648854962,0.63488372093,0.597371799532,-5.0,-2.06836560632,-1.0,0.00467024912319
233,0.561739130435,0.05,0.391428571429,0.05,8.0,-1.77393842761,1.0,-0.078624687717
234,0.511764705882,0.05,0.05,0.05,-7.0,0.430990656135,1.0,-0.0562085320768
235,0.54,0.05,0.05,0.05,8.0,-1.30875036106,2.0,-0.0839027326219
236,0.853770491803,0.05,0.05,0.05,5.0,-2.33630393996,2.0,0.0302377275888
237,0.1975,0.95,0.24696969697,0.24696969697,8.0,0.678010680641,2.0,-0.0546977457602
238,0.0786046511628,0.509933774834,0.509933774834,0.69501580358,8.0,-1.39707818112,-1.0,0.00149934742673
239,0.4875,0.05,0.95,0.847424259967,7.0,-1.17629267057,-2.0,0.283871583254
240,0.266280991736,0.95,0.833023255814,0.112432432432,8.0,4.68352849336,1.0,-0.0514670529683
241,0.385517241379,0.95,0.95,0.83625,-3.0,-0.648006997376,0.0,0.102779517569
242,0.204444444444,0.05,0.05,0.375510697608,12.0,-0.626723835314,0.0,-0.108277985879
243,0.510344827586,0.813459119497,0.414074074074,0.503493806178,-4.0,6.11643676718,0.0,0.020309612563
244,0.493055555556,0.720372670807,0.720372670807,0.616327394077,1.0,0.233654863655,0.0,0.171483769185
245,0.555789473684,0.615087719298,0.615087719298,0.534357496129,-4.0,1.06229118248,0.0,0.0369062379508
246,0.518181818182,0.496183206107,0.496183206107,0.478484712196,-4.0,1.46362498261,-0.0,-0.0233804623792
247,0.613898305085,0.05,0.05,0.05,4.0,-3.14018559005,0.0,-0.0381738408317
248,0.495798319328,0.05,0.05,0.05,3.0,-1.80113185593,-0.0,-0.0417195162804
249,0.658461538462,0.95,0.496350364964,0.2453125,2.0,0.138746528474,0.0,0.0140323349559
250,0.453684210526,0.05,0.95,0.498186089365,-1.0,-0.839327731092,-0.0,0.00388974622414
251,0.727445255474,0.05,0.823909774436,0.381959373894,2.0,-1.47897626379,-0.0,0.0190393232451
252,0.494117647059,0.95,0.95,0.95,-10.0,3.42276899851,-0.0,0.0750670419441
253,0.777251908397,0.95,0.415524475524,0.95,-8.0,2.0115414061,-0.0,0.0687791933255
254,0.232692307692,0.05,0.05,0.516550984447,2.0,1.5718328841,0.0,0.0224998070723
255,0.801538461538,0.438260869565,0.631914893617,0.491373142553,1.0,-0.0211934900542,-0.0,0.0116203549044
256,0.392602739726,0.05,0.488549618321,0.05,0.0,-0.130149139213,0.0,-0.124611147039
257,0.628301886792,0.95,0.95,0.521882350968,-3.0,0.445980873611,0.0,-0.0213099159857
258,0.693398058252,0.95,0.05,0.287596571926,-7.0,0.0936433914431,1.0,0.0881175001853
259,0.05,0.05,0.05,0.746052631579,13.0,2.57103257103,0.0,-0.00256531825607
260,0.268818897638,0.95,0.95,0.211242828734,3.0,-0.429756954321,2.0,0.139714472502
261,0.893529411765,0.05,0.778139534884,0.95,-5.0,0.204055155832,-1.0,0.0305950261455
262,0.300526315789,0.95,0.6975,0.727445255474,9.0,-2.3947287772,1.0,0.062379861801
263,0.285454545455,0.322585034014,0.322585034014,0.112704670873,-1.0,2.11345987921,2.0,-0.0659959921453
264,0.0904635761589,0.05,0.05,0.148232906106,15.0,2.92455764075,2.0,0.0190022436117
265,0.0822222222222,0.150769230769,0.150769230769,0.150769230769,15.0,2.53839617598,2.0,-0.155177469105
266,0.916642335766,0.95,0.95,0.746666666667,-11.0,1.45607553366,-1.0,-0.00850835126909
267,0.193333333333,0.05,0.372380952381,0.194549476826,11.0,-0.312092624357,1.0,-0.0543343912802
268,0.95,0.95,0.95,0.95,-13.0,-0.514662236988,-1.0,0.0189849975894
269,0.49358974359,0.636,0.636,0.73140819524,-5.0,2.64799196445,-1.0,0.155659697174
270,0.05,0.95,0.3409375,0.290017873379,5.0,0.89621231979,1.0,0.0419540017278
271,0.195483870968,0.05,0.95,0.355672539737,11.0,-0.739537654515,1.0,-0.0193912462401
272,0.49358974359,0.95,0.539083969466,0.719057691033,-1.0,-0.642103786816,-1.0,0.134402862247
273,0.95,0.95,0.95,0.95,-15.0,2.98405529758,-2.0,0.0680272096428
274,0.95,0.95,0.605316455696,0.95,-15.0,1.14999774541,-2.0,0.123130801607
275,0.636,0.746666666667,0.95,0.848433696787,-1.0,-0.802859482859,-2.0,0.0815357039406
276,0.777251908397,0.95,0.836576576577,0.95,-13.0,-0.0812705882353,-1.0,0.0840654538028
277,0.43972972973,0.95,0.608169014085,0.235185185185,3.0,1.76352723364,1.0,0.0294947783055
278,0.491228070175,0.05,0.05,0.223883780872,11.0,-1.04938394277,1.0,-0.0525408732758
279,0.366666666667,0.95,0.22,0.790938930576,-1.0,0.941236793417,-1.0,0.294610272693
280,0.335357142857,0.95,0.95,0.196507936508,9.0,-0.32959181088,0.0,-0.00946626940123
281,0.05,0.05,0.05,0.283379643632,7.0,-0.137931034483,1.0,-0.0499733975908
282,0.298904109589,0.05,0.05,0.180559440559,9.0,-0.290045566447,0.0,0.0131809132394
283,0.484615384615,0.316692913386,0.316692913386,0.484323981075,3.0,-0.257942057942,0.0,-0.00731027733812
284,0.17795620438,0.95,0.95,0.630966707059,7.0,0.893731663744,0.0,0.116009119343
285,0.05,0.05,0.05,0.155841584158,9.0,-0.913482460036,1.0,0.0792360698542
286,0.490566037736,0.758333333333,0.95,0.609817108279,7.0,3.41231570779,0.0,0.00677310169049
287,0.343768115942,0.95,0.95,0.95,-5.0,2.43002633671,-1.0,0.0163538418621
288,0.273237410072,0.05,0.05,0.105050811922,13.0,-7.06750480067,2.0,-0.00387918949917
289,0.512396694215,0.95,0.415177304965,0.881196581197,1.0,-1.99387408583,1.0,0.0496012219127
290,0.410085470085,0.95,0.05,0.0670796460177,5.0,1.47497365648,-1.0,-0.0841393019048
291,0.252702702703,0.290819672131,0.290819672131,0.251388888889,8.0,-0.572223443062,0.0,-0.00301521045329
292,0.583489932886,0.95,0.746666666667,0.85238304093,-8.0,0.608682824206,-2.0,0.0237480872843
293,0.535337423313,0.95,0.05,0.728872180451,-8.0,1.99068809334,-1.0,0.00461682059542
294,0.489361702128,0.05,0.95,0.95,3.0,0.73529685712,-1.0,0.0339871053889
295,0.45572815534,0.95,0.390149253731,0.95,5.0,0.663411817976,-1.0,0.031769296683
296,0.513157894737,0.05,0.05,0.95,3.0,0.582683655132,0.0,0.00687532740937
297,0.584822695035,0.05,0.516129032258,0.95,-8.0,0.467507983533,-1.0,0.0297780126843
298,0.696585365854,0.344285714286,0.05,0.05,-7.0,-0.0386748077793,0.0,-0.0199165905298
299,0.797142857143,0.95,0.50625,0.790827085583,-5.0,-0.0654445035933,-1.0,0.0591241370637
300,0.751470588235,0.95,0.744303797468,0.95,-8.0,-0.00101495726496,-2.0,0.028626688
301,0.787567567568,0.05,0.95,0.299224106105,-1.0,1.00319090592,1.0,-0.00593739772038
302,0.509933774834,0.95,0.372380952381,0.352182665906,1.0,-4.05476559654,0.0,-0.00661667081931
303,0.561126760563,0.311327433628,0.311327433628,0.206876211881,5.0,-4.24113817217,1.0,-0.00687615375267
304,0.138709677419,0.433214285714,0.433214285714,0.626135610404,-1.0,2.18136068765,0.0,0.0358476711191
305,0.512605042017,0.95,0.95,0.616539256162,-3.0,1.13888440333,-0.0,0.0829453024705
306,0.503875968992,0.95,0.95,0.713571428571,-1.0,0.18773258471,-0.0,0.01411129237
307,0.502958579882,0.95,0.588455284553,0.630499020106,-4.0,1.82519864105,-0.0,0.0190778381611
308,0.36218487395,0.654246575342,0.95,0.885789473684,1.0,0.264909688013,0.0,-0.0257635519378
309,0.387213114754,0.557045454545,0.246153846154,0.87037037037,4.0,0.0844167292106,0.0,0.0810022303692
310,0.503816793893,0.05,0.777777777778,0.05,-4.0,-2.3180722183,0.0,0.0471104874637
311,0.656231884058,0.95,0.95,0.640518542303,-4.0,-0.157021869685,-0.0,0.0541240932034
312,0.513513513514,0.512345679012,0.512345679012,0.515148646238,-4.0,0.319735819736,-0.0,0.0355028417527
313,0.212380952381,0.393333333333,0.490066225166,0.41335337397,1.0,-1.55292640729,0.0,-0.000873343470755
314,0.267154471545,0.8025,0.8025,0.516119976336,-1.0,0.75539445629,-0.0,0.0542001450701
315,0.604691358025,0.05,0.05,0.495034792752,-2.0,-0.852822985734,0.0,0.00197866449379
316,0.693333333333,0.05,0.389696969697,0.95,1.0,-0.658099608167,0.0,0.00825692308288
317,0.655211267606,0.438260869565,0.631914893617,0.491373142553,-1.0,-0.0211934900542,-0.0,0.0116203549044
318,0.412440944882,0.05,0.05,0.468176926678,1.0,-2.33630393996,0.0,0.0302377275888
319,0.628301886792,0.417419354839,0.417419354839,0.406111053417,0.0,-0.69814316588,0.0,0.00685726520954
320,0.36511627907,0.95,0.95,0.362765811817,0.0,-1.19080213904,0.0,-0.0851771556262
321,0.496453900709,0.496732026144,0.496732026144,0.224895195078,13.0,-0.0208102141877,1.0,-0.0928438256135
322,0.95,0.252702702703,0.67642384106,0.885667154011,-15.0,-0.380037642475,-2.0,0.0835564568146
323,0.724217687075,0.515873015873,0.05,0.95,5.0,-0.556562589591,0.0,0.0103593645422
324,0.391428571429,0.95,0.95,0.95,5.0,-0.124162679426,-2.0,0.116384043998
325,0.681353383459,0.95,0.125054945055,0.95,-7.0,-1.59923513507,-1.0,0.038410055835
326,0.143728813559,0.05,0.05,0.05,7.0,-5.44901542153,1.0,-0.0545276826938
327,0.134482758621,0.05,0.608571428571,0.276641027619,9.0,-0.90992786111,1.0,-0.0126126918917
328,0.327455621302,0.05,0.95,0.95,5.0,1.04255319149,-1.0,0.136383581204
329,0.05,0.05,0.05,0.232422572192,11.0,0.420232899813,1.0,-0.0463720659298
330,0.460620155039,0.95,0.95,0.711724137931,-1.0,0.74679245283,0.0,0.125639410804
331,0.05,0.05,0.05,0.05,15.0,-1.0453968254,1.0,-0.0963284281248
332,0.269612403101,0.05,0.731181102362,0.943333333333,1.0,-1.61409291346,0.0,0.0388153617162
333,0.95,0.95,0.412,0.603720224426,-9.0,-0.803149427892,-1.0,0.0
334,0.344285714286,0.95,0.95,0.95,3.0,4.85213032581,-1.0,0.28829475536
335,0.22094488189,0.05,0.05,0.172127659574,11.0,-5.49110724901,2.0,-0.109728800752
336,0.295223880597,0.244444444444,0.244444444444,0.244444444444,11.0,-0.654393408135,-1.0,0.0337954269539
337,0.744303797468,0.95,0.773191489362,0.306735150206,1.0,-0.553437515317,1.0,0.0568596236572
338,0.890422535211,0.95,0.95,0.421934343534,-3.0,-0.458376386373,1.0,0.141716092097
339,0.558987341772,0.252702702703,0.252702702703,0.252702702703,3.0,-0.477564102564,0.0,-0.0660825440226
340,0.88407079646,0.95,0.95,0.95,-13.0,-2.34684957899,0.0,0.0755296745222
341,0.155714285714,0.496453900709,0.495726495726,0.289088418028,11.0,1.15356135402,1.0,0.0336956494811
342,0.95,0.95,0.542522522523,0.878139534884,-15.0,1.79434088626,-2.0,0.0213592901744
343,0.749295774648,0.67,0.95,0.706699845316,-3.0,1.69746274519,-1.0,0.0169530886744
